,adr
10365,92.44918450912596
10366,92.44918450912596
10367,92.44918450912596
10368,91.22001091770018
10369,116.47921849783937
10370,115.23108257016827
10371,126.372770013827
10372,99.38953536235324
10373,37.22505421888612
10374,56.80964762875109
10375,81.49355292652241
10376,109.01152924851459
10377,84.45166710229853
10378,106.13622262337026
10379,92.48041761085688
10380,84.45166710229853
10381,84.94770121376158
10382,117.49640333348921
10383,84.94770121376158
10384,5.692507923648037
10385,123.34164147359772
10386,106.13622262337026
10387,124.19379696570537
10388,111.25580437079469
10389,84.45166710229853
10390,84.94770121376158
10391,106.13622262337026
10392,89.13944302438026
10393,73.98143933734488
10394,117.21276963310666
10395,72.13561390348498
10396,106.50541026343981
10397,102.85166387652069
10398,74.18117826149626
10399,109.51544750032065
10400,69.42368932278964
10401,79.75176680003901
10402,83.70285087941217
10403,99.42793984264152
10404,127.58158592663989
10405,72.32963134283868
10406,101.9939559364783
10407,75.56709685349054
10408,73.07532667608702
10409,120.93907916484997
10410,66.05661915764918
10411,81.08045279717429
10412,85.27832406373899
10413,78.36660224342693
10414,134.4478514680544
10415,23.108595550175835
10416,112.03232650242722
10417,115.73609367049184
10418,108.35932130710229
10419,130.7063812049699
10420,78.6478651039724
10421,81.49355292652241
10422,106.50541026343981
10423,92.58484093667231
10424,105.07362028893273
10425,119.14648497058975
10426,70.38602497716846
10427,111.84700372937911
10428,95.32362883602983
10429,95.32362883602983
10430,119.59098221579481
10431,94.61237841736926
10432,80.50106318803832
10433,112.67215391397205
10434,111.27236001228542
10435,114.15826765182393
10436,112.11414215037139
10437,67.63111252822618
10438,77.35151107250947
10439,72.9162992758228
10440,70.1100552458568
10441,58.49139638606077
10442,28.559603348848157
10443,22.57193272301405
10444,131.24644400165658
10445,90.93176371604902
10446,56.25968203472934
10447,104.76063928719933
10448,59.24589283074339
10449,75.18498008982358
10450,16.16837620570694
10451,101.07850812642499
10452,104.76063928719933
10453,15.332370810447543
10454,108.92307613399527
10455,25.61919194144989
10456,76.60854482458922
10457,71.59855986002232
10458,51.6843891499092
10459,30.3043195627643
10460,53.00230412261717
10461,55.46468085117864
10462,67.96523511738654
10463,55.58526216745375
10464,78.15551938089465
10465,42.39450299466544
10466,72.90515831910197
10467,63.325165358187995
10468,73.98635135574838
10469,65.56007851105227
10470,63.325165358187995
10471,41.846114750967914
10472,38.475170914133116
10473,37.52064282902977
10474,37.52064282902977
10475,37.52064282902977
10476,37.52064282902977
10477,37.52064282902977
10478,37.52064282902977
10479,37.52064282902977
10480,112.00223607352083
10481,148.0835126249204
10482,108.45817471063924
10483,121.10602823562868
10484,37.52064282902977
10485,112.39633091011665
10486,119.75834207326653
10487,119.70917596906384
10488,112.72329619332777
10489,113.04698275125631
10490,127.80896234644372
10491,18.82842208018228
10492,123.78873361603847
10493,97.69864205557954
10494,97.69864205557954
10495,121.49664317797252
10496,38.475170914133116
10497,112.00223607352083
10498,37.52064282902977
10499,37.52064282902977
10500,37.52064282902977
10501,122.35159895075326
10502,37.52064282902977
10503,37.52064282902977
10504,37.52064282902977
10505,37.52064282902977
10506,37.52064282902977
10507,37.52064282902977
10508,37.52064282902977
10509,37.52064282902977
10510,37.52064282902977
10511,37.52064282902977
10512,37.52064282902977
10513,37.52064282902977
10514,37.52064282902977
10515,37.52064282902977
10516,37.52064282902977
10517,37.52064282902977
10518,37.52064282902977
10519,37.52064282902977
10520,33.98344848902067
10521,82.4960761213891
10522,70.6913004081606
10523,70.6913004081606
10524,104.68917771330591
10525,67.0844673040705
10526,104.68917771330591
10527,67.0844673040705
10528,90.34464227834765
10529,104.68917771330591
10530,70.6913004081606
10531,104.68917771330591
10532,65.91202363310123
10533,78.30532234931266
10534,74.6780981096341
10535,104.68917771330591
10536,70.6913004081606
10537,114.9086507033927
10538,104.73103002063499
10539,65.91202363310123
10540,73.82513402309331
10541,78.52798906906092
10542,70.6913004081606
10543,104.68917771330591
10544,73.82513402309331
10545,104.68917771330591
10546,104.68917771330591
10547,86.20149071457982
10548,70.6913004081606
10549,70.6913004081606
10550,90.34464227834765
10551,78.52798906906092
10552,97.49588418034705
10553,112.13528391459514
10554,82.54506484786796
10555,93.25926972534806
10556,104.68917771330591
10557,104.68917771330591
10558,72.90515831910197
10559,71.75168187025409
10560,104.68917771330591
10561,70.6913004081606
10562,73.82513402309331
10563,70.6913004081606
10564,70.6913004081606
10565,104.68917771330591
10566,70.6913004081606
10567,69.56483396661923
10568,96.200183957464
10569,82.76652587135148
10570,88.08568013900936
10571,84.7599147494798
10572,111.32799635092015
10573,70.6913004081606
10574,104.68917771330591
10575,104.14568033775944
10576,104.68917771330591
10577,104.68917771330591
10578,104.68917771330591
10579,104.68917771330591
10580,104.68917771330591
10581,104.68917771330591
10582,104.68917771330591
10583,90.34464227834765
10584,104.68917771330591
10585,70.6913004081606
10586,110.40141124952711
10587,81.63766341750008
10588,104.68917771330591
10589,104.68917771330591
10590,139.572292534577
10591,73.82513402309331
10592,65.91202363310123
10593,70.6913004081606
10594,70.6913004081606
10595,104.68917771330591
10596,73.82513402309331
10597,65.91202363310123
10598,55.59267005626325
10599,55.59267005626325
10600,55.59267005626325
10601,55.59267005626325
10602,55.59267005626325
10603,55.59267005626325
10604,55.59267005626325
10605,55.59267005626325
10606,55.59267005626325
10607,55.59267005626325
10608,55.59267005626325
10609,55.59267005626325
10610,55.59267005626325
10611,55.59267005626325
10612,55.59267005626325
10613,34.913469198943716
10614,55.59267005626325
10615,55.59267005626325
10616,55.59267005626325
10617,55.59267005626325
10618,55.59267005626325
10619,55.59267005626325
10620,55.59267005626325
10621,55.59267005626325
10622,55.59267005626325
10623,55.59267005626325
10624,55.59267005626325
10625,55.59267005626325
10626,55.59267005626325
10627,55.59267005626325
10628,55.59267005626325
10629,55.59267005626325
10630,55.59267005626325
10631,55.59267005626325
10632,55.59267005626325
10633,55.59267005626325
10634,55.59267005626325
10635,15.80147888290341
10636,35.37545983963499
10637,30.83755708738544
10638,15.80147888290341
10639,93.29032600634537
10640,55.59267005626325
10641,55.59267005626325
10642,55.59267005626325
10643,55.59267005626325
10644,55.59267005626325
10645,55.59267005626325
10646,55.59267005626325
10647,55.59267005626325
10648,55.59267005626325
10649,55.59267005626325
10650,55.59267005626325
10651,55.59267005626325
10652,55.59267005626325
10653,55.59267005626325
10654,55.59267005626325
10655,72.98460475786611
10656,55.59267005626325
10657,86.85811506915829
10658,72.98460475786611
10659,82.42553472226163
10660,78.68948616732112
10661,72.55780966678428
10662,76.80352256741357
10663,76.80352256741357
10664,72.98460475786611
10665,75.31106328300851
10666,197.82977947502326
10667,72.82152198484663
10668,111.84084573837777
10669,76.80352256741357
10670,108.31848575028965
10671,82.42553472226163
10672,76.80352256741357
10673,77.02385937077295
10674,72.98460475786611
10675,76.80352256741357
10676,30.83755708738544
10677,15.80147888290341
10678,15.80147888290341
10679,72.55780966678428
10680,82.42553472226163
10681,76.80352256741357
10682,89.18686427071694
10683,116.54154017535501
10684,78.67583680377581
10685,97.85822052231843
10686,57.451836246893414
10687,71.56766548396193
10688,78.02560780049713
10689,69.52438846866738
10690,72.55780966678428
10691,76.80352256741357
10692,97.85822052231843
10693,76.80352256741357
10694,76.80352256741357
10695,97.85822052231843
10696,42.94482108438133
10697,57.451836246893414
10698,57.451836246893414
10699,57.451836246893414
10700,57.451836246893414
10701,76.80352256741357
10702,76.80352256741357
10703,76.80352256741357
10704,57.451836246893414
10705,57.451836246893414
10706,57.451836246893414
10707,57.451836246893414
10708,57.451836246893414
10709,57.451836246893414
10710,57.451836246893414
10711,57.451836246893414
10712,57.451836246893414
10713,97.85822052231843
10714,127.75939077532487
10715,82.42553472226163
10716,18.829202434114492
10717,83.69127195021022
10718,56.09495057638491
10719,61.10537235392808
10720,55.696268850961964
10721,34.45168576483552
10722,29.67562023873345
10723,43.49840400612785
10724,55.59267005626325
10725,55.59267005626325
10726,55.59267005626325
10727,55.59267005626325
10728,55.59267005626325
10729,85.28546488368369
10730,55.59267005626325
10731,55.59267005626325
10732,55.59267005626325
10733,55.59267005626325
10734,55.59267005626325
10735,55.59267005626325
10736,55.59267005626325
10737,76.80352256741357
10738,55.59267005626325
10739,55.59267005626325
10740,55.59267005626325
10741,55.59267005626325
10742,55.59267005626325
10743,55.59267005626325
10744,68.6822954767026
10745,89.61034551015676
10746,71.11076408387005
10747,35.50213979006876
10748,76.80352256741357
10749,113.99177518327366
10750,113.99177518327366
10751,49.85684280667833
10752,76.80352256741357
10753,65.0479488605547
10754,72.98460475786611
10755,86.75746498768358
10756,72.98460475786611
10757,76.80352256741357
10758,51.202548267660426
10759,169.7413446200456
10760,72.55780966678428
10761,76.80352256741357
10762,78.67583680377581
10763,35.37545983963499
10764,101.78421069339686
10765,90.4811412568518
10766,13.521045097202496
10767,107.12576767896685
10768,52.797152608714796
10769,29.275065351878602
10770,140.57403257461357
10771,96.57738866095497
10772,62.31273090196447
10773,91.12211129140793
10774,55.59267005626325
10775,55.59267005626325
10776,55.59267005626325
10777,36.913966503344774
10778,116.54154017535501
10779,87.47620987126653
10780,36.913966503344774
10781,172.24362381767588
10782,86.77182334755847
10783,36.913966503344774
10784,123.6808655302007
10785,36.913966503344774
10786,87.47620987126653
10787,36.913966503344774
10788,36.913966503344774
10789,123.19951190757618
10790,84.61198169473109
10791,36.913966503344774
10792,36.913966503344774
10793,36.913966503344774
10794,139.64936677236273
10795,75.96317598569574
10796,90.58595528817438
10797,115.41534319335068
10798,36.913966503344774
10799,36.913966503344774
10800,36.913966503344774
10801,134.22916674280106
10802,36.913966503344774
10803,87.61675174692941
10804,36.913966503344774
10805,36.913966503344774
10806,36.913966503344774
10807,36.913966503344774
10808,16.903718992461968
10809,111.16045377733087
10810,36.913966503344774
10811,117.53682896982005
10812,36.913966503344774
10813,36.913966503344774
10814,88.20238093921341
10815,98.48012563993711
10816,108.5632794235847
10817,88.77051456631605
10818,99.65901646123939
10819,108.5632794235847
10820,118.43847085097289
10821,93.98704371324244
10822,108.5632794235847
10823,35.93776394865537
10824,118.43847085097289
10825,108.5632794235847
10826,85.23582178285102
10827,108.5632794235847
10828,108.5632794235847
10829,85.97945239275957
10830,89.81103127435368
10831,67.49315098080862
10832,118.43847085097289
10833,51.138186053376195
10834,98.3876466647937
10835,88.77051456631605
10836,46.28651862645746
10837,51.138186053376195
10838,118.43847085097289
10839,118.43847085097289
10840,108.5632794235847
10841,93.77978433115601
10842,61.90301295272711
10843,94.67683668998926
10844,51.138186053376195
10845,108.5632794235847
10846,108.5632794235847
10847,77.90510153386178
10848,108.5632794235847
10849,88.77051456631605
10850,88.77051456631605
10851,108.70750504899301
10852,67.49315098080862
10853,108.5632794235847
10854,101.01725854546177
10855,101.01725854546177
10856,108.5632794235847
10857,80.4907137019601
10858,95.77507529585482
10859,108.5632794235847
10860,46.28651862645746
10861,108.5632794235847
10862,56.427813037729166
10863,108.5632794235847
10864,108.5632794235847
10865,108.5632794235847
10866,108.5632794235847
10867,67.49315098080862
10868,108.5632794235847
10869,93.77978433115601
10870,51.138186053376195
10871,113.60363808225772
10872,51.138186053376195
10873,51.138186053376195
10874,51.138186053376195
10875,51.138186053376195
10876,51.138186053376195
10877,51.138186053376195
10878,51.138186053376195
10879,51.138186053376195
10880,51.138186053376195
10881,51.138186053376195
10882,51.138186053376195
10883,108.5632794235847
10884,89.90056529328206
10885,86.6072850838833
10886,51.138186053376195
10887,51.138186053376195
10888,51.138186053376195
10889,51.138186053376195
10890,85.6724534710335
10891,103.89710904722274
10892,134.0508764803316
10893,58.1819376112199
10894,101.28028881794312
10895,135.0679447601393
10896,98.0236935557277
10897,97.4086697597919
10898,97.4086697597919
10899,108.5871713623404
10900,85.6724534710335
10901,45.62850519276981
10902,89.03735293922009
10903,62.69855743452108
10904,112.16093827973992
10905,88.77051456631605
10906,51.138186053376195
10907,51.138186053376195
10908,51.138186053376195
10909,51.138186053376195
10910,89.87337259941435
10911,108.5632794235847
10912,67.49315098080862
10913,51.138186053376195
10914,118.43847085097289
10915,88.77051456631605
10916,153.03682171470308
10917,51.138186053376195
10918,67.49315098080862
10919,61.1341091992194
10920,61.1341091992194
10921,63.79132241943432
10922,108.5632794235847
10923,108.5632794235847
10924,49.062416389202134
10925,88.77051456631605
10926,88.77051456631605
10927,123.07976730402211
10928,51.138186053376195
10929,103.37197330295714
10930,93.77978433115601
10931,108.5632794235847
10932,108.5632794235847
10933,108.5632794235847
10934,108.5632794235847
10935,108.5632794235847
10936,108.5632794235847
10937,67.49315098080862
10938,94.48432103458387
10939,95.77507529585482
10940,108.5632794235847
10941,67.49315098080862
10942,63.416086721347895
10943,51.138186053376195
10944,89.90056529328206
10945,139.63016098812722
10946,108.5632794235847
10947,104.67058302220174
10948,95.01482947621137
10949,108.5632794235847
10950,98.49997613962789
10951,101.54818029378771
10952,108.5632794235847
10953,98.49997613962789
10954,98.49997613962789
10955,89.2758483889254
10956,89.73611985585292
10957,88.77051456631605
10958,89.1711577680052
10959,67.49315098080862
10960,88.20238093921341
10961,63.416086721347895
10962,98.49997613962789
10963,76.3679253744257
10964,73.7956623767409
10965,108.08106378909008
10966,88.77051456631605
10967,72.78636346616689
10968,95.01482947621137
10969,118.20423146134172
10970,88.77051456631605
10971,108.5632794235847
10972,95.01482947621137
10973,143.8854047816963
10974,98.49997613962789
10975,89.2758483889254
10976,101.54818029378771
10977,91.03131700403365
10978,88.77051456631605
10979,93.65753592034804
10980,67.49315098080862
10981,108.5632794235847
10982,108.5632794235847
10983,108.5632794235847
10984,89.1711577680052
10985,73.98173424280208
10986,75.20327860236723
10987,141.51958377852804
10988,67.49315098080862
10989,108.5632794235847
10990,86.02828334193191
10991,89.1711577680052
10992,108.5632794235847
10993,93.98704371324244
10994,108.5632794235847
10995,67.49315098080862
10996,118.43847085097289
10997,17.15539946582087
10998,108.5632794235847
10999,108.5632794235847
11000,108.5632794235847
11001,108.5632794235847
11002,108.5632794235847
11003,108.5632794235847
11004,95.01482947621137
11005,101.54818029378771
11006,89.2758483889254
11007,118.43847085097289
11008,91.78022776442529
11009,86.6961761531022
11010,108.5632794235847
11011,108.5632794235847
11012,67.49315098080862
11013,95.77507529585482
11014,108.60709331746054
11015,96.26007839692963
11016,108.60709331746054
11017,108.5632794235847
11018,96.26007839692963
11019,91.65899793237617
11020,63.88786396847548
11021,95.25778375246736
11022,108.5632794235847
11023,108.5632794235847
11024,108.5632794235847
11025,67.49315098080862
11026,67.49315098080862
11027,108.5632794235847
11028,108.5632794235847
11029,108.5632794235847
11030,108.5632794235847
11031,108.5632794235847
11032,108.5632794235847
11033,118.43847085097289
11034,88.77051456631605
11035,108.5632794235847
11036,108.5632794235847
11037,63.416086721347895
11038,67.49315098080862
11039,108.5632794235847
11040,90.6674012566567
11041,67.49315098080862
11042,86.59189997151003
11043,108.70750504899301
11044,84.77611117628882
11045,88.77051456631605
11046,89.90056529328206
11047,90.91114039105548
11048,137.33668121954
11049,88.77051456631605
11050,88.77051456631605
11051,108.5632794235847
11052,118.43847085097289
11053,118.43847085097289
11054,88.77051456631605
11055,81.30764749339822
11056,75.20327860236723
11057,101.03763427095903
11058,79.474104171613
11059,78.6199325013278
11060,87.36125860096632
11061,95.01482947621137
11062,83.1332245350083
11063,89.1711577680052
11064,61.1341091992194
11065,80.3751380482331
11066,108.5632794235847
11067,108.5632794235847
11068,95.01482947621137
11069,85.97945239275957
11070,92.68270355923474
11071,99.65901646123939
11072,101.54818029378771
11073,88.27723445544073
11074,108.5632794235847
11075,113.33843709597267
11076,73.59134530572831
11077,93.57273654099376
11078,86.69335897539281
11079,101.54818029378771
11080,88.77051456631605
11081,127.25214979681631
11082,89.2758483889254
11083,98.49997613962789
11084,101.54818029378771
11085,91.05541174232158
11086,93.27330744865296
11087,95.01482947621137
11088,98.49997613962789
11089,106.19201120021404
11090,112.49036231217042
11091,101.66458022186217
11092,98.59533355287091
11093,100.44874651045073
11094,142.93809193972686
11095,58.65836913003902
11096,112.49036231217042
11097,47.80712250705106
11098,112.49036231217042
11099,106.19201120021404
11100,99.7727152166156
11101,112.49036231217042
11102,88.91235771043513
11103,112.49036231217042
11104,112.49036231217042
11105,32.284843639212
11106,32.284843639212
11107,32.284843639212
11108,32.284843639212
11109,32.284843639212
11110,112.49036231217042
11111,47.80712250705106
11112,112.49036231217042
11113,32.284843639212
11114,32.284843639212
11115,32.284843639212
11116,32.284843639212
11117,32.284843639212
11118,32.284843639212
11119,32.284843639212
11120,112.49036231217042
11121,112.49036231217042
11122,112.49036231217042
11123,170.77327486247825
11124,112.49036231217042
11125,115.18570671452638
11126,99.69183676668403
11127,32.284843639212
11128,47.80712250705106
11129,58.65836913003902
11130,58.65836913003902
11131,112.49036231217042
11132,112.49036231217042
11133,99.06325039906717
11134,99.69183676668403
11135,112.49036231217042
11136,125.22904895894885
11137,99.79520303476679
11138,112.49036231217042
11139,106.19201120021404
11140,112.49036231217042
11141,105.84209902084598
11142,112.49036231217042
11143,112.49036231217042
11144,47.80712250705106
11145,47.80712250705106
11146,47.80712250705106
11147,112.49036231217042
11148,58.65836913003902
11149,58.65836913003902
11150,112.49036231217042
11151,58.65836913003902
11152,58.65836913003902
11153,58.65836913003902
11154,99.06325039906717
11155,58.65836913003902
11156,8.273551967058722
11157,130.58648724048024
11158,112.49036231217042
11159,112.49036231217042
11160,112.49036231217042
11161,112.49036231217042
11162,99.06325039906717
11163,92.28363929170439
11164,125.00162928334723
11165,93.86017515719031
11166,61.342125505638485
11167,62.8218675364167
11168,46.5317910604204
11169,46.5317910604204
11170,47.723121850324276
11171,118.31981553133892
11172,112.49036231217042
11173,47.723121850324276
11174,64.74135283128015
11175,59.05439191450569
11176,60.640900229884096
11177,48.30817863094056
11178,111.40606836166504
11179,61.342125505638485
11180,78.84215071731684
11181,66.26782742310733
11182,66.26782742310733
11183,66.26782742310733
11184,66.26782742310733
11185,66.26782742310733
11186,66.26782742310733
11187,66.26782742310733
11188,66.26782742310733
11189,66.26782742310733
11190,66.26782742310733
11191,66.26782742310733
11192,66.26782742310733
11193,113.49307512698806
11194,112.49036231217042
11195,66.26782742310733
11196,62.58835677359417
11197,61.342125505638485
11198,115.39169487570291
11199,135.90287866089142
11200,83.60198436404885
11201,139.3415139905776
11202,139.3415139905776
11203,124.93067367040167
11204,125.90607398032887
11205,91.72231836334595
11206,92.97461631098378
11207,128.14644821239057
11208,105.34688201956341
11209,101.4323935992923
11210,92.39609456337125
11211,46.5317910604204
11212,118.31981553133892
11213,108.97461848647626
11214,95.41635751633319
11215,115.33018253117775
11216,74.7854851065897
11217,89.78698946258348
11218,86.96577067778914
11219,57.07039327409509
11220,127.60873801593632
11221,93.86017515719031
11222,93.86017515719031
11223,58.58283735400085
11224,64.61036177137738
11225,127.59797194818736
11226,120.21122149980008
11227,66.26782742310733
11228,66.26782742310733
11229,66.26782742310733
11230,66.26782742310733
11231,49.2949187114725
11232,90.57382559395697
11233,49.2949187114725
11234,81.38303955900406
11235,79.78160513013964
11236,86.41606201903558
11237,113.16788835382383
11238,111.80972785430023
11239,73.25625186912247
11240,97.25290233568668
11241,92.39609456337125
11242,112.49036231217042
11243,49.2949187114725
11244,112.49036231217042
11245,94.98102714450845
11246,112.49036231217042
11247,94.98102714450845
11248,112.49036231217042
11249,94.98102714450845
11250,94.98102714450845
11251,112.49036231217042
11252,112.49036231217042
11253,112.49036231217042
11254,112.49036231217042
11255,112.49036231217042
11256,112.49036231217042
11257,112.49036231217042
11258,130.58648724048024
11259,107.25284173541911
11260,92.2999612009508
11261,49.2949187114725
11262,47.48797053054665
11263,94.98102714450845
11264,94.64850680231396
11265,93.86017515719031
11266,94.98102714450845
11267,101.4323935992923
11268,48.30817863094056
11269,93.86017515719031
11270,68.47101484728265
11271,90.53208434056152
11272,29.666641871542936
11273,127.65954090029267
11274,85.36336018192988
11275,97.60505943455829
11276,49.2949187114725
11277,76.3518598285386
11278,102.15563455756546
11279,49.2949187114725
11280,73.82560650687851
11281,49.2949187114725
11282,113.3756902569614
11283,67.36488911940043
11284,49.2949187114725
11285,49.2949187114725
11286,49.2949187114725
11287,96.69097217845285
11288,110.65638529259462
11289,89.54072594627652
11290,100.16770147879186
11291,63.4927052140754
11292,83.22671737538673
11293,54.18884653682889
11294,104.17778737299369
11295,140.04862898277543
11296,93.63302772103344
11297,93.45858867363368
11298,89.55973271177083
11299,109.5360239066254
11300,105.96894586949597
11301,105.62663773070307
11302,103.26053774286983
11303,137.94811327537423
11304,99.85282002006144
11305,99.85282002006144
11306,109.5360239066254
11307,109.5360239066254
11308,109.5360239066254
11309,109.5360239066254
11310,106.32976950024027
11311,118.92183946642282
11312,109.5360239066254
11313,106.32976950024027
11314,109.5360239066254
11315,64.29128363781642
11316,31.780211776490447
11317,59.58015426320173
11318,66.02417665794052
11319,31.780211776490447
11320,99.85282002006144
11321,51.57158280131284
11322,94.52713260387014
11323,94.47605572479785
11324,99.85282002006144
11325,83.49824234117584
11326,103.04517010313796
11327,96.60421067640397
11328,21.57359730135922
11329,119.50862553201378
11330,32.89049062048751
11331,100.73335202643428
11332,31.365772985995164
11333,85.51688656339569
11334,93.68204422467065
11335,49.00027487173851
11336,89.9805570220568
11337,102.45792987820441
11338,124.80646826521965
11339,116.7849438730505
11340,95.97991467453633
11341,83.93596237899655
11342,97.26108189014701
11343,59.58015426320173
11344,133.45584259411157
11345,67.63804385954388
11346,104.17778737299369
11347,109.17684869685934
11348,85.25826743812173
11349,29.51586303177065
11350,94.04578995634881
11351,134.4271260394412
11352,78.63330349984449
11353,131.02300331192046
11354,67.63804385954388
11355,107.29004293886882
11356,47.450192622553686
11357,92.69446371294123
11358,91.96356435170298
11359,47.450192622553686
11360,47.450192622553686
11361,109.38811829281954
11362,94.01760634291436
11363,119.72588617774974
11364,97.08962743498839
11365,47.450192622553686
11366,47.450192622553686
11367,86.85889765651653
11368,73.03137228519017
11369,47.450192622553686
11370,47.450192622553686
11371,102.95074434178356
11372,96.29090240478159
11373,47.450192622553686
11374,47.450192622553686
11375,87.4541722665792
11376,109.38811829281954
11377,124.61191189451628
11378,47.450192622553686
11379,47.450192622553686
11380,69.760964013338
11381,43.74405049179481
11382,98.71411237519993
11383,27.03217864263941
11384,23.76074308000277
11385,29.116910831428356
11386,92.14396842066591
11387,75.28487432666155
11388,89.43463619089638
11389,87.2313013406986
11390,55.87639407953412
11391,99.0415986286284
11392,93.14980496077351
11393,104.5598409765249
11394,116.72248933569836
11395,58.910642462210944
11396,80.7237538773476
11397,47.450192622553686
11398,47.450192622553686
11399,47.450192622553686
11400,47.450192622553686
11401,78.7266671435319
11402,47.450192622553686
11403,47.450192622553686
11404,47.450192622553686
11405,116.41145681566209
11406,64.62882161086651
11407,98.38160402163315
11408,120.37130442847734
11409,109.38811829281954
11410,68.91274540539274
11411,87.24539956028474
11412,47.450192622553686
11413,44.85446253346484
11414,101.01623286860817
11415,109.38811829281954
11416,92.9998768488525
11417,96.49103000298861
11418,103.34670518490566
11419,47.450192622553686
11420,109.38811829281954
11421,127.76115225277755
11422,122.05743628679153
11423,92.14396842066591
11424,127.76115225277755
11425,128.00884003721745
11426,111.33052079243366
11427,131.12223720090887
11428,112.70889219523559
11429,126.95813301387864
11430,80.50776792332948
11431,74.36800200037501
11432,119.73086378242974
11433,57.85853893496722
11434,99.38095616537967
11435,116.28978841268001
11436,79.88164201729312
11437,102.75200727904968
11438,45.70228219547607
11439,114.13557364818024
11440,57.08369411550663
11441,102.75200727904968
11442,44.65386388618635
11443,97.47615975258013
11444,93.14980496077351
11445,127.76115225277755
11446,91.89705535506732
11447,123.0267424450245
11448,95.4338172941771
11449,87.4541722665792
11450,96.49103000298861
11451,117.68505078093987
11452,71.0381667243977
11453,63.59985360992509
11454,93.14980496077351
11455,98.58977344377975
11456,77.47124028998458
11457,106.06820808769777
11458,68.66077704212479
11459,132.72613962985827
11460,93.57914717290211
11461,103.32960044591825
11462,88.90023636930039
11463,49.56782995710498
11464,79.92556569679135
11465,79.92556569679135
11466,49.56782995710498
11467,81.02271231990329
11468,46.77301135091702
11469,59.95705184801895
11470,97.92755568606779
11471,75.970871392752
11472,49.56782995710498
11473,55.77705623261812
11474,56.556868369156405
11475,59.70487098607514
11476,49.56782995710498
11477,95.2646589205336
11478,49.56782995710498
11479,49.56782995710498
11480,49.56782995710498
11481,49.56782995710498
11482,49.56782995710498
11483,79.92556569679135
11484,49.56782995710498
11485,110.29714011657174
11486,97.92755568606779
11487,110.29714011657174
11488,121.6478128686073
11489,79.92556569679135
11490,49.56782995710498
11491,103.46997422615325
11492,49.56782995710498
11493,104.80013721827308
11494,49.56782995710498
11495,71.92616900602273
11496,107.15592135646807
11497,93.37082519864694
11498,74.0536153904072
11499,49.56782995710498
11500,90.67936853978685
11501,81.02271231990329
11502,81.02271231990329
11503,81.02271231990329
11504,53.881288073482494
11505,75.61984575863578
11506,110.43696786159481
11507,84.40498873743667
11508,66.80605138479322
11509,105.49887275711082
11510,70.18945325055385
11511,49.56782995710498
11512,49.56782995710498
11513,49.56782995710498
11514,110.43696786159481
11515,49.56782995710498
11516,79.92556569679135
11517,79.92556569679135
11518,79.92556569679135
11519,110.43696786159481
11520,81.02271231990329
11521,109.25971753698843
11522,85.98591890579908
11523,79.92556569679135
11524,106.38139799169522
11525,89.2838876224411
11526,71.55903413651262
11527,79.92556569679135
11528,84.16157592404296
11529,115.39136016642985
11530,81.02271231990329
11531,107.76162718457664
11532,81.02271231990329
11533,81.02271231990329
11534,110.43696786159481
11535,110.43696786159481
11536,84.16157592404296
11537,94.41739966844854
11538,49.56782995710498
11539,49.56782995710498
11540,99.9792594665492
11541,79.92556569679135
11542,79.83637698197225
11543,43.77303230699859
11544,64.34666583512802
11545,89.4975027636805
11546,64.34666583512802
11547,96.88390715769302
11548,47.17077800901609
11549,42.888831606758
11550,55.77705623261812
11551,111.4286062018214
11552,89.2838876224411
11553,87.38011649935095
11554,79.92556569679135
11555,25.56079563586075
11556,87.38011649935095
11557,49.56782995710498
11558,87.38011649935095
11559,65.67664316679826
11560,49.56782995710498
11561,49.56782995710498
11562,63.67514830453973
11563,73.08695828337491
11564,78.79209397965955
11565,24.81878434973561
11566,93.63999583174228
11567,79.92556569679135
11568,79.92556569679135
11569,28.868476730161426
11570,49.56782995710498
11571,12.636893883282106
11572,73.869718703186
11573,31.935611239737177
11574,70.2328001122897
11575,38.49601878534255
11576,98.17007495155298
11577,79.92786930583208
11578,52.421828431699055
11579,89.3715245540735
11580,67.15344743544061
11581,67.68354076035031
11582,58.995532812593794
11583,58.995532812593794
11584,68.14124495787098
11585,104.05584051146603
11586,90.6890721016553
11587,70.38128215084662
11588,120.98093253593339
11589,27.027269540715864
11590,57.569214129172074
11591,27.027269540715864
11592,27.027269540715864
11593,28.888897721281523
11594,111.10967208412401
11595,86.73657841405932
11596,67.68354076035031
11597,69.83404012593532
11598,131.677632153068
11599,140.9979686505238
11600,126.91303163262494
11601,58.995532812593794
11602,57.569214129172074
11603,112.12611367443048
11604,96.35458712273795
11605,58.995532812593794
11606,87.41503705389792
11607,103.25390790624598
11608,72.78545974597019
11609,66.1303435784454
11610,80.78379087742698
11611,79.62062162475272
11612,35.933667509297415
11613,105.9533059103867
11614,58.995532812593794
11615,96.01044634232511
11616,53.4879692648513
11617,96.01044634232511
11618,96.01044634232511
11619,107.82698149116226
11620,94.93800071657847
11621,88.97914801986026
11622,88.97914801986026
11623,88.97914801986026
11624,89.78348212927403
11625,96.01044634232511
11626,66.01548933865776
11627,89.78348212927403
11628,89.78348212927403
11629,74.63092248078692
11630,89.78348212927403
11631,96.01044634232511
11632,96.01044634232511
11633,106.74002945707383
11634,96.01044634232511
11635,117.1966935998698
11636,78.46502356195509
11637,96.01044634232511
11638,116.34683134098823
